exp_id,job_id,error_type,backend,archt,rhs,qubits,layers,parameters,samples,shots,depth,cnots,operator,innerp,cost,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100
5ee4c1be-7f06-43bb-a2b1-23ec49f7462d,['bb9c6a6a-d5ea-4383-83a4-b7a905ad1419'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,1000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9961915546492328,0.0026372998823080422,0.9875898717384822,0.9892193832684486,0.9913587694912689,0.9926765330108239,0.9944666368030564,0.9967205865097802,0.9982294241795907,0.9989670899521826,0.9993650646106642,0.999740289279078,0.9999783486630247
54f2dc58-8581-4bc3-b7aa-616da531b0a1,['5ae88cf1-9aaa-46c7-b856-5060cf9b8565'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9974690025826457,0.0045381289049309876,0.9689308791543774,0.9775074994065222,0.9952183814291714,0.9962932115167603,0.9976512279140778,0.9986148919788511,0.9991436792680324,0.9992510230079197,0.9994282133481366,0.9995179083640848,0.9995546999022811
0d70eee0-6581-4680-848a-b244bb4f801e,['92a0a09b-bda1-4591-b4f8-58a4ca15ef9a'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9995993654478255,0.0002549536244961319,0.9989812547696836,0.9990388018930307,0.9991060711532789,0.9992357045981913,0.999408064646704,0.9996656706557683,0.9997781570982287,0.9999000921637251,0.9999501241349877,0.9999826932831535,0.9999979964337478
7649ff18-8e05-455e-935f-b5fac6259238,['fbd96e33-3d83-4b8b-bc5a-8ac1e855cfb9'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,100000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9997564241336211,0.0004523607884272489,0.9974953660002632,0.9975997697973664,0.9994789908547574,0.9996887548519151,0.9997864107323209,0.9998809581835689,0.999920275086073,0.999934243662077,0.999940871800633,0.9999486683710478,0.9999526511309215
f8c9fb04-7bc5-4b1e-9a45-7406fc315e67,['1da2e0c7-fa7c-4260-af74-dc7e9cb4b1ba'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,100000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9999619650965418,2.6724575772797824e-05,0.9998902398883941,0.9998926029579286,0.9999057840534177,0.9999235567662164,0.9999459678282386,0.9999693476629765,0.9999819993284429,0.9999902433132676,0.9999931382572658,0.9999970251145223,0.999999925440514
772002fe-3f9f-4043-8cd3-775ae15ec801,['20312530-d5f2-4e70-b76a-2748ea519bbf'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.21066091191570244,0.5075100985498001,-0.7526050955531604,-0.7150665070329443,-0.6436402545862734,-0.5590665283181393,-0.3888802094823517,0.5007657440756638,0.577598146255874,0.6760763554139476,0.7023636878699852,0.7837862154265918,0.7907697297985633
c5b73385-1117-4e4f-8b7d-b40d2dafe664,['b6dab75f-eb1e-4150-9046-67d22c6d8738'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,10,10,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.424935343969409,0.42613720080475415,-0.5682387196222778,-0.5106982681362323,-0.28053646219205014,0.007165795238177508,0.2749679624435739,0.5695490165430401,0.8136650625568295,0.8247806968667671,0.8406490493313281,0.853343731302977,0.8565174017958892
20301366-e85b-4cff-b913-dc5104fcf07f,['66230eae-2bad-4f3b-bdb1-bce2510431fd'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,10,10,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.8201753005180858,0.12298322144156588,0.5887882903140905,0.5993342427217797,0.6415180523525367,0.6942478143909828,0.7267932539607191,0.8428221809654819,0.9055041553410059,0.9819002410423819,0.9871563747046199,0.9913612816344103,0.9924125083668579
09534f3d-f98a-44de-b925-e40763a2f151,['75b5ca36-0302-469b-b658-f3348adf1c85'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,10,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.015246621349603095,0.5040115201153901,-0.7035553901692995,-0.6999064076032798,-0.6763235220310637,-0.5870169950812626,-0.4410461409066641,-0.10576718227051568,0.5207173484217467,0.6926573746732342,0.7938056848938168,0.7999569162978745,0.8000173772074016
2df537e4-2240-434c-bd57-6f90c763fc56,['b9a53545-e79f-4693-879c-e6e3010dea7f'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,10,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.8247446554214112,0.09600992844737463,0.485650790578254,0.526115914740017,0.6629336463997597,0.718805294691023,0.7871878088829201,0.8401801713019668,0.8881856352026827,0.923010626082063,0.9564184463443702,0.9872561696863467,0.9955952609822631
97ff139b-adc3-4729-b9e5-9f0ad3641276,['ff0e2b3e-1eab-4c53-b9a9-f9702e076fb0'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,100,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.5259205268821839,0.6229051293601814,-0.9339770339094104,-0.929914575804597,-0.9165685337168997,-0.6293505170236824,0.47706748250465525,0.8567856987517583,0.9294975625097227,0.9588962633352824,0.9669294267495676,0.9792886835784468,0.9845501625613299
bec3c224-1845-4d01-8675-24c77adb57a5,['8aa29918-b384-4f56-90fe-482ca8bbcfeb'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,100,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9774563311693488,0.014914423321077301,0.9250858123612282,0.9286916041168394,0.9581575564077751,0.960297861626515,0.9697504749905723,0.9799540961914175,0.9883710861987263,0.993105212243335,0.9952405895111246,0.9979907911138461,0.9991683620375226
0f31760a-abe2-4392-9a9b-1eda57a9572d,['a51bec39-11f1-4146-bcb8-a03758876868'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,1000,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.7828924836135968,0.5305623715622022,-0.9895510740147826,-0.9836464987136937,-0.773247294714193,0.3561139894264566,0.9543351715424391,0.9852144907923772,0.9917682394897518,0.9959300787146379,0.9969994254760257,0.9972662879817038,0.9973876698336265
1bb15710-348d-4802-a247-f95210197269,['7f7a4817-b184-48a2-8d55-15dc258d0f7b'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,1000,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9976853245324458,0.0018359965102399294,0.9882586251544546,0.9909901955857692,0.9947733485894433,0.9962484280888025,0.9971760793038136,0.9980476883923471,0.9986927690805313,0.9991563061171735,0.9993927435687788,0.9999128151381104,0.9999519349563586
70cdce2e-c43b-444c-b173-15d6406a71f6,['e0812116-316c-4114-ad9b-0d4bb26d1603'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,10000,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.948152550393744,0.27794338663114543,-0.9791908204802334,-0.12807911323209187,0.9047630396342988,0.9652958036105312,0.9944640345886271,0.9986120613046817,0.9991533277174096,0.9996027042357151,0.9996841398374376,0.9997370718546214,0.9997602023895181
3fb58f06-cf3e-459d-b3ee-490702809a63,['f13a486f-ee49-4f56-b1f6-27e84246da78'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,10000,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9997623782968214,0.0001884934331923805,0.9990914934421263,0.9992004395033509,0.999384489553693,0.9994928153871951,0.9996851935084804,0.9998297628196401,0.9998841902899107,0.9999417629846761,0.9999596708486793,0.9999754008684477,0.9999842238368227
015e98ed-2426-4656-b1ad-fb566462676b,['b7f109cc-87f9-4e4b-8b19-cfd127038856'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,100000,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.918750477907905,0.3908035745585166,-0.9979056312523872,-0.995679544626133,0.977051551752083,0.9961666672482112,0.9995303403489653,0.9998208864239693,0.9999267190380727,0.9999598845427297,0.9999636786461281,0.9999706586395236,0.9999729177680785
934a3fad-d9df-4af2-bccb-e6d0c868bd89,['ecf74a37-e0b8-4ae1-a6f4-7b7dfe721f06'],cosine_sim,aer_simulator,linear_alternating,hnx,5,1,13,50,100000,"[5, 9, 10, 11, 12, 78]","[0, 2, 3, 4, 5, 27]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9999746957803045,1.7960378501939143e-05,0.9999200028356492,0.999920139480836,0.9999378410058583,0.9999543549000056,0.999967387184373,0.9999776222778065,0.9999868460153845,0.9999942178233219,0.9999962278428921,0.9999983927774841,0.999998929827729
772002fe-3f9f-4043-8cd3-775ae15ec801,['20312530-d5f2-4e70-b76a-2748ea519bbf'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.21066091191570244,0.5075100985498001,-0.7526050955531604,-0.7150665070329443,-0.6436402545862734,-0.5590665283181393,-0.3888802094823517,0.5007657440756638,0.577598146255874,0.6760763554139476,0.7023636878699852,0.7837862154265918,0.7907697297985633
a7932683-fddc-4fc1-95be-11d271e5ca21,['a981b4b3-442f-490f-865e-22bc7a365e85'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.7192613092939969,0.26932763096264883,-0.9996116684269268,-0.26515890416247023,0.5456408410966427,0.5825160216053881,0.6669531822330971,0.7592907701907579,0.8370945759650957,0.8792949909395914,0.9303201337336217,0.9434613270880361,0.94540402887983
71066671-b911-4a1f-8254-cd9cab6a6069,['b1d73484-1a1b-42f4-a5a3-1beacf3676e5'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,100,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.5403420513379161,0.6687217157788075,-0.9244909416269732,-0.9218110405063092,-0.8933975347835914,-0.8097190465376689,0.6883051270131203,0.8821939178687759,0.9147679679408316,0.94358457960777,0.9477002796189673,0.9578485777909409,0.9648534103993979
5005a12b-4a75-4f08-9463-7d16e2bc1b0b,['13387748-bdda-4524-b8cb-e7e2444bb1a7'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,100,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9631199308893486,0.022783193057895158,0.9128506986295664,0.9131061707319669,0.9139549848296201,0.9318935340457434,0.9499654048958155,0.9671815517254215,0.979567968285049,0.9901194960210696,0.9936887973246015,0.9975399435950192,0.9999358499741975
008ec373-b2a4-49da-a7b6-7afbb0880aec,['74e73a82-e265-441d-a175-8fb110e7750a'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,1000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9393563534947922,0.27707697411651516,-0.9878129767716544,-0.10638455434295169,0.9035474614497199,0.9697298670889563,0.9765301016980421,0.9869712480968844,0.9915849903116034,0.9933891408106073,0.9945845044705494,0.9955023903457316,0.9958550958485729
5ee4c1be-7f06-43bb-a2b1-23ec49f7462d,['bb9c6a6a-d5ea-4383-83a4-b7a905ad1419'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,1000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9961915546492328,0.0026372998823080422,0.9875898717384822,0.9892193832684486,0.9913587694912689,0.9926765330108239,0.9944666368030564,0.9967205865097802,0.9982294241795907,0.9989670899521826,0.9993650646106642,0.999740289279078,0.9999783486630247
54f2dc58-8581-4bc3-b7aa-616da531b0a1,['5ae88cf1-9aaa-46c7-b856-5060cf9b8565'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9974690025826457,0.0045381289049309876,0.9689308791543774,0.9775074994065222,0.9952183814291714,0.9962932115167603,0.9976512279140778,0.9986148919788511,0.9991436792680324,0.9992510230079197,0.9994282133481366,0.9995179083640848,0.9995546999022811
0d70eee0-6581-4680-848a-b244bb4f801e,['92a0a09b-bda1-4591-b4f8-58a4ca15ef9a'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,10000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9995993654478255,0.0002549536244961319,0.9989812547696836,0.9990388018930307,0.9991060711532789,0.9992357045981913,0.999408064646704,0.9996656706557683,0.9997781570982287,0.9999000921637251,0.9999501241349877,0.9999826932831535,0.9999979964337478
7649ff18-8e05-455e-935f-b5fac6259238,['fbd96e33-3d83-4b8b-bc5a-8ac1e855cfb9'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,100000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9997564241336211,0.0004523607884272489,0.9974953660002632,0.9975997697973664,0.9994789908547574,0.9996887548519151,0.9997864107323209,0.9998809581835689,0.999920275086073,0.999934243662077,0.999940871800633,0.9999486683710478,0.9999526511309215
f8c9fb04-7bc5-4b1e-9a45-7406fc315e67,['1da2e0c7-fa7c-4260-af74-dc7e9cb4b1ba'],cosine_sim,aer_simulator,linear_alternating,hnx,5,3,29,50,100000,"[13, 17, 18, 19, 20, 174]","[0, 2, 3, 4, 5, 59]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9999619650965418,2.6724575772797824e-05,0.9998902398883941,0.9998926029579286,0.9999057840534177,0.9999235567662164,0.9999459678282386,0.9999693476629765,0.9999819993284429,0.9999902433132676,0.9999931382572658,0.9999970251145223,0.999999925440514
e6da4250-e62f-40a3-ab33-96ff24373ef8,"['635be35f19ac6783f70ea0fc', '635be366c4d85b7e1dfda1a6', '635be36b4b970261e14b5674', '635be37049bfe92ecbd1a1e9', '635be37433259649372f4fb6']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,10,"[18, 21, 28, 41, 42, 274]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.009163420031847294,0.22416311764523306,-0.3566603551684455,-0.34530863960683517,-0.29990177736039364,-0.2431431995523418,-0.14247111237557192,0.003337537683193066,0.1497419003810328,0.28020717799759415,0.3335809782362959,0.3762800184272574,0.3869547784749978
eb41e66a-545c-47a1-a474-133cd9996e05,"['635be39849bfe9d3dbd1a1ec', '635be39fb0c0601e49abe2b0', '635be3a40b130e20ae7f1ab1', '635be3a933259650b22f4fb8', '635be3adf4e3dd1fc0f46767']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,10,"[18, 21, 28, 41, 42, 274]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.7955856388111958,0.13174349737541338,0.534820885770719,0.5467644855404914,0.5945388846195812,0.6542568834684432,0.6909884150601999,0.8294669712475665,0.8951027387133339,0.9249400439175298,0.9505201610569899,0.9709842547685581,0.9761002781964502
15ee9059-23e0-4fae-b3c3-5f7de92f6025,"['636241fd7a88f2633894b610', '63624206328d241e709c1330', '6362420ab544029b20cb53b9', '6362420db544020c1ecb53ba', '636242109495173b63c2b252']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,100,"[18, 21, 28, 47, 48, 271]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.05590891528177891,0.29619204004350763,-0.308892003828085,-0.3060454642608903,-0.2946593059921113,-0.2804266081561377,-0.2340952724473735,0.06802253366162914,0.3627141394078027,0.4281949163009366,0.46683650520782605,0.49774977633333767,0.5054780941147156
4f2cac16-07e0-4b5f-b5b8-5ac96b1c46dc,"['636242379b9e8c3771838577', '6362423d526e3c5d67852b6f', '636242426d53b912c4a511b6', '63624247b54402b585cb53bc', '6362424b9b9e8c5be3838578']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,100,"[18, 21, 28, 47, 48, 271]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9669013586551574,0.016325209905051073,0.9374364606308355,0.9380868634311365,0.9406884746323404,0.9439404886338454,0.9550846572232939,0.9696160547645111,0.9812955752972863,0.9839951681550135,0.9853733408722642,0.9864758790460647,0.9867515135895149
1bd1fdfe-41cd-4599-8c7e-af6134a61023,"['6362426a6d53b9f29ba511ba', '6362426d9b9e8c9ceb838579', '636242717a88f2a93194b612', '63624273f2ca6aaac087390d', '6362427694951756efc2b257']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,1000,"[18, 21, 28, 47, 48, 271]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.10788607351092525,0.24395303725815848,-0.29737258294804003,-0.2808645685334441,-0.21483251087506033,-0.13229243880208064,0.0012503484283727566,0.07506739034925543,0.182415393946468,0.35489587634346,0.5067446885465372,0.6282237383089996,0.658593500749615
554d8ca5-bb90-4a2a-996d-595daebe026c,"['63624295526e3c146d852b72', '63624298328d248bda9c1333', '6362429c9b9e8c64c983857a', '6362429f9495170f3ec2b259', '636242a2f2ca6a6f8c87390f']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,1000,"[18, 21, 28, 47, 48, 271]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9865817062385398,0.008784717956675101,0.9651348742302727,0.9663953669295305,0.9714373377265622,0.9777398012228518,0.9828573753475807,0.9901358332698837,0.9915385887977013,0.9946810890990048,0.9954812699853987,0.9961214146945137,0.9962814508717924
bfd93490-5cb8-4912-93e9-cd48603224e7,"['636242c043e1f03532fd9b64', '636242c69b9e8cac7483857b', '636242cc9304fe335c50c3b7', '636242d043e1f0b98cfd9b65', '636242d39b9e8c4b8a83857c']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,10000,"[18, 21, 28, 47, 48, 271]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Innerp,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.13119672948331002,0.29028370694505956,-0.3959417434688968,-0.38357780360956945,-0.33412204417226,-0.2723023448756232,-0.056333699075062596,0.16814248706536894,0.30434996817653925,0.5123082987392511,0.5139591632625101,0.5152798548811174,0.5156100277857691
5cb1d703-24d1-4aa1-bb21-2e1ae8a569fc,"['636242f47a88f2019394b613', '636242f7328d24b2cd9c1337', '636242fb6d53b90cb2a511be', '636242fd7a88f2305494b614', '636243009b9e8c086683857e']",cosine_sim,ibmq_montreal,linear_alternating,hnx,5,1,13,10,10000,"[18, 21, 28, 47, 48, 271]","[4, 6, 8, 11, 12, 95]",SatoLiu21,HTest,Sato21_Nonnorm,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,False,0.9887587823739086,0.007567689860283352,0.9703038695390345,0.9713960231921609,0.9757646378046668,0.9812254060702991,0.9861727108547457,0.9905339723638391,0.9941664264476069,0.9955616482211349,0.9961572062429931,0.9966336526604797,0.9967527642648513
